7,2,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
8,1,0,0,1,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
9,0,1,1,1,0,0,0,0,0,2,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0
10,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
11,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,1,1,0,0,0,0
12,0,0,0,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1
13,0,0,0,0,0,0,0,1,0,0,1,0,1,3,0,0,1,0,0,0,0,1,1,0,1,0
14,0,0,0,1,1,0,2,0,0,2,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0
15,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6,0,0,0,1,0,0,0,0,0,0
16,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,4,0,1,1,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,0,0,0,0,0,0,0,2
18,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0
19,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1
20,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
21,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,1,2,0,0,0
22,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,3,1,0,0
23,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,2,0,1
24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,5,0
25,0,2,0,0,2,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
====================================
,Precision:
0,0.5333333333333333
1,0.2727272727272727
2,0.6666666666666666
3,0.4
4,0.2857142857142857
5,0.2857142857142857
6,0.36363636363636365
7,0.5714285714285714
8,0.7142857142857143
9,0.18181818181818182
10,0.4
11,0.7
12,0.5454545454545454
13,0.375
14,0.42857142857142855
15,0.6
16,0.3076923076923077
17,0.4444444444444444
18,0.3333333333333333
19,0.4444444444444444
20,0.38461538461538464
21,0.125
22,0.42857142857142855
23,0.4
24,0.7142857142857143
25,0.14285714285714285
------------------------------------
,Recall:
0,0.8
1,0.375
2,0.8
3,0.25
4,0.25
5,0.25
6,0.4
7,0.4444444444444444
8,0.5
9,0.2
10,0.6
11,0.7
12,0.6
13,0.3
14,0.3
15,0.6
16,0.4
17,0.4
18,0.2222222222222222
19,0.5
20,0.625
21,0.125
22,0.3333333333333333
23,0.25
24,0.625
25,0.1111111111111111
------------------------------------
,F-Score:
0,0.64
1,0.3157894736842105
2,0.7272727272727272
3,0.3076923076923077
4,0.26666666666666666
5,0.26666666666666666
6,0.380952380952381
7,0.5
8,0.588235294117647
9,0.1904761904761905
10,0.48
11,0.7
12,0.5714285714285713
13,0.33333333333333326
14,0.3529411764705882
15,0.6
16,0.34782608695652173
17,0.4210526315789474
18,0.26666666666666666
19,0.47058823529411764
20,0.4761904761904762
21,0.125
22,0.375
23,0.3076923076923077
24,0.6666666666666666
25,0.125
====================================
,Macro Average F-Score:
,0.41550530230026894
,Weighted Average F-Score:
,0.4216756568499849
,Accuracy Score:
,0.42857142857142855
